RUT;RAZON SOCIAL;COD VEN;VENDEDOR;CIUDAD;CANTIDAD T:01;VALOR T:01;FACTURADO T:01;VALOR FACT. T:01;CANTIDAD T:02;VALOR T:02;FACTURADO T:02;VALOR FACT. T:02;CANTIDAD T:03;VALOR T:03;FACTURADO T:03;VALOR FACT. T:03;
094411564;ANA MARIA SANCHEZ LUENGO                          ;012;CARLOS CUEVAS                 ;PUREN                         ;0000000090;00002316100;00000000084;0002154160;0000000000;00000000000;00000000000;0000000000;0000000062;00001627380;00000000061;0001600390;0000000000;00000000000;00000000000;0000000000
096234422;MIRNA PACHECO RABANAL                             ;002;PATRICIO CUEVAS               ;CABRERO                       ;0000000228;00005836720;00000000198;0005030020;0000000398;00010178020;00000000314;0008044860;0000000188;00004923120;00000000118;0003102820;0000000000;00000000000;00000000000;0000000000
100208784;NURY ALICIA MUÑOZ RUIZ                            ;003;SERGIO KRAMARENCO             ;PUERTO AYSEN                  ;0000000000;00000000000;00000000000;0000000000;0000000143;00003677570;00000000140;0003600600;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
100264102;GLORIA CONTRERAS TORRES                           ;003;SERGIO KRAMARENCO             ;COCHRANE                      ;0000000000;00000000000;00000000000;0000000000;0000000052;00001327480;00000000039;0000998610;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
102705084;ELIANA VENTURELLI REGLA                           ;012;CARLOS CUEVAS                 ;CAPITAN PASTENE               ;0000000190;00004834100;00000000121;0003051790;0000000106;00002660940;00000000079;0001985210;0000000094;00002435060;00000000066;0001691340;0000000000;00000000000;00000000000;0000000000
105297769;OLGA OLIVIA POBLETE CONCHA                        ;012;CARLOS CUEVAS                 ;TRAIGUEN                      ;0000000000;00000000000;00000000000;0000000000;0000000036;00000917640;00000000034;0000867660;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
105613059;MARISOL DURAN NAVARRO                             ;012;CARLOS CUEVAS                 ;MELIPILLA                     ;0000000042;00001112580;00000000041;0001086590;0000000073;00001869270;00000000064;0001635360;0000000041;00001058590;00000000020;0000509800;0000000000;00000000000;00000000000;0000000000
10879819K;CELIA VASQUEZ BARRERA                             ;002;PATRICIO CUEVAS               ;VILLARICA                     ;0000000049;00001240510;00000000040;0001006600;0000000101;00002542990;00000000098;0002466020;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
114079979;DANITZA OSSES AEDO                                ;012;CARLOS CUEVAS                 ;TRAIGUEN                      ;0000000106;00002716940;00000000095;0002438050;0000000124;00003283760;00000000113;0002994870;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
114683329;GERALDINA ROJAS ARACENA                           ;006;HECTOR CAFFIERO VASQUEZ       ;CALAMA                        ;0000000000;00000000000;00000000000;0000000000;0000000054;00001379460;00000000052;0001327480;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
115643592;BELLA FUENTES PINCHEIRA                           ;013;RICHARD CUEVAS                ;LINARES                       ;0000000623;00016052770;00000000497;0012767030;0000000540;00014006600;00000000494;0012783060;0000000060;00001523400;00000000049;0001241510;0000000000;00000000000;00000000000;0000000000
116841290;HUGO MONTERO FIGUEROA                             ;002;PATRICIO CUEVAS               ;LOS ANGELES                   ;0000000397;00010084030;00000000380;0009639200;0000000140;00003518600;00000000000;0000000000;0000000057;00001440430;00000000053;0001336470;0000000000;00000000000;00000000000;0000000000
120037366;ARMANDO BARRIA LEGUE                              ;003;SERGIO KRAMARENCO             ;PUERTO NATALES                ;0000000070;00001772300;00000000057;0001447430;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
121150344;PAMELA ALARCON ALARCON                            ;003;SERGIO KRAMARENCO             ;PUERTO AYSEN                  ;0000000000;00000000000;00000000000;0000000000;0000000220;00005585800;00000000188;0004779120;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
123737024;ISVELDA MELO ACEVEDO                              ;002;PATRICIO CUEVAS               ;LINARES                       ;0000000018;00000467820;00000000000;0000000000;0000000174;00004470260;00000000143;0003649570;0000000231;00005910690;00000000224;0005763760;0000000000;00000000000;00000000000;0000000000
124448557;TERESA SOTOMAYOR SOTOMAYOR                        ;006;HECTOR CAFFIERO VASQUEZ       ;COPIAPO                       ;0000000000;00000000000;00000000000;0000000000;0000000065;00001724350;00000000056;0001465440;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
125278043;GABRIELA SILVA BURGOS                             ;010;ANGELICA MELLA                ;LOS ANGELES                   ;0000000000;00000000000;00000000000;0000000000;0000000027;00000889730;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
12838491K;JESSICA ARAYA CEPEDA                              ;006;HECTOR CAFFIERO VASQUEZ       ;ANTOFAGASTA                   ;0000000004;00000103960;00000000004;0000103960;0000000018;00000502738;00000000000;0000000000;0000000082;00002112180;00000000058;0001480420;0000000000;00000000000;00000000000;0000000000
136381334;KAREN HUAMAN LOPEZ                                ;006;HECTOR CAFFIERO VASQUEZ       ;ARICA                         ;0000000011;00000296890;00000000011;0000296890;0000000012;00000311880;00000000012;0000311880;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
137440369;CARLA ALIAGA                                      ;006;HECTOR CAFFIERO VASQUEZ       ;VALLENAR                      ;0000000192;00004942080;00000000163;0004191370;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
138622045;PAOLA NAVARRO                                     ;006;HECTOR CAFFIERO VASQUEZ       ;ARICA                         ;0000000048;00001253520;00000000022;0000571780;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
139701321;GLORIA GALINDO PEREZ                              ;003;SERGIO KRAMARENCO             ;COYHAIQUE                     ;0000000250;00006409500;00000000240;0006159600;0000000359;00009136410;00000000336;0008552640;0000000102;00002586980;00000000096;0002431040;0000000000;00000000000;00000000000;0000000000
143849244;MONICA SANDOVAL NAVARRETE                         ;002;PATRICIO CUEVAS               ;COLLIPULLI                    ;0000000092;00002329080;00000000092;0002335080;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
144052439;CECILIA RIVERA ROMERO                             ;002;PATRICIO CUEVAS               ;TEMUCO                        ;0000000366;00009408340;00000000340;0008732600;0000000580;00015145200;00000000538;0014054620;0000000335;00008640650;00000000309;0007972910;0000000000;00000000000;00000000000;0000000000
144967860;CRISTIAN ALEJANDRO FUENTES FLORES                 ;012;CARLOS CUEVAS                 ;RANCAGUA                      ;0000000359;00009313410;00000000228;0005950720;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
146351107;CAROLINA MIRANDA                                  ;012;CARLOS CUEVAS                 ;SANTA CRUZ                    ;0000000304;00007886960;00000000269;0006956310;0000000342;00008905580;00000000307;0008020930;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
149056823;CLAUDIO TORRES VIGUERAS                           ;012;CARLOS CUEVAS                 ;BIO-BIO                       ;0000000000;00000000000;00000000000;0000000000;0000000061;00001562390;00000000054;0001381460;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
15130477K;CYNTHIA DEL PILAR POBLETE CORTES                  ;010;ANGELICA MELLA                ;CURICO                        ;0000000000;00000000000;00000000000;0000000000;0000000031;00000845954;00000000030;0000819072;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
154536493;MARITZA TOSSO CATRICURA                           ;003;SERGIO KRAMARENCO             ;PANGUIPULLI                   ;0000000044;00001111560;00000000020;0000511800;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
16065905K;PATRICIA CANALES OYARZUN                          ;003;SERGIO KRAMARENCO             ;PUNTA ARENAS                  ;0000000216;00005676840;00000000125;0003276750;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
162593110;KATERIN FRANCHESCA CASANGA SANTANA                ;006;HECTOR CAFFIERO VASQUEZ       ;CALAMA                        ;0000000214;00005603860;00000000125;0003258750;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
162603744;JETZABEL AGUIRRE ALVAREZ                          ;006;HECTOR CAFFIERO VASQUEZ       ;CALAMA                        ;0000000446;00011605540;00000000396;0010290040;0000000330;00008853700;00000000216;0005722840;0000000374;00009584260;00000000219;0005557810;0000000000;00000000000;00000000000;0000000000
168502028;ESTEFANY INOSTROZA FUENTES                        ;010;ANGELICA MELLA                ;TRAIGUEN                      ;0000000000;00000000000;00000000000;0000000000;0000000029;00000947710;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
183433865;FRANCISCO CASTILLO SEPULVEDA                      ;001;JORGE CUEVAS                  ;LINARES                       ;0000000000;00000000000;00000000000;0000000000;0000000017;00000556830;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
196950281;GABRIELA MANSILLA WUPPEELMANN                     ;003;SERGIO KRAMARENCO             ;PUNTA ARENAS                  ;0000000164;00004262360;00000000149;0003876510;0000000146;00003766540;00000000130;0003347700;0000000031;00000796690;00000000027;0000696730;0000000000;00000000000;00000000000;0000000000
52004390K;WILFREDO ROJAS QUILODRAN EIRL                     ;012;CARLOS CUEVAS                 ;SAN CARLOS                    ;0000000092;00002341080;00000000069;0001740310;0000000063;00001619370;00000000052;0001342480;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760094900;COMERCIAL DIANCU LTDA.                            ;002;PATRICIO CUEVAS               ;ANCUD                         ;0000000182;00004660180;00000000165;0004205350;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760131962;MARIA PILAR JEREZ Y CIA.LTDA.                     ;012;CARLOS CUEVAS                 ;ANGOL                         ;0000000083;00002114170;00000000096;0002446040;0000000076;00001949240;00000000066;0001688340;0000000033;00000844670;00000000014;0000354860;0000000000;00000000000;00000000000;0000000000
760176303;COMERCIAL Q & M  LTDA                             ;002;PATRICIO CUEVAS               ;LA UNION                      ;0000000364;00009376360;00000000356;0009174440;0000000360;00009194400;00000000359;0009169410;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760381810;SOCIEDAD COMERCIAL ARS LTDA.                      ;012;CARLOS CUEVAS                 ;YUNGAY                        ;0000000096;00002471040;00000000082;0002120180;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760484040;SOC.COM. DON JORGE LTDA                           ;002;PATRICIO CUEVAS               ;PANGUIPULLI                   ;0000000060;00001511400;00000000044;0001099560;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760498424;INVERSIONES JULIAN S.A.                           ;013;RICHARD CUEVAS                ;RENGO                         ;0000001292;00033221080;00000001159;0029769410;0000000544;00013968560;00000000525;0013474750;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760678872;SOC.COMERCIAL SAN MARTIN Y TORRES LTDA            ;001;JORGE CUEVAS                  ;SAN CARLOS                    ;0000000169;00004288310;00000000146;0003709540;0000000266;00006852340;00000000154;0003975460;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760791865;COMERCIAL JAVBIAN SPA                             ;003;SERGIO KRAMARENCO             ;PUERTO AYSEN                  ;0000000143;00003677570;00000000074;0001904260;0000000234;00005919660;00000000224;0005665760;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
760993476;GLADYS VALDIVIA PEREZ EIRL                        ;012;CARLOS CUEVAS                 ;LA LIGUA                      ;0000000079;00001980210;00000000051;0001280490;0000000161;00004177390;00000000116;0002995840;0000000079;00002042210;00000000075;0001938250;0000000000;00000000000;00000000000;0000000000
761212206;SOC. COM. INOSTROZA GOMEZ LTDA.                   ;003;SERGIO KRAMARENCO             ;COYHAIQUE                     ;0000000277;00006961230;00000000252;0006335480;0000000169;00004301310;00000000155;0003949450;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
761687794;SOCIEDAD COMERCIAL C'MUA LIMITADA                 ;013;RICHARD CUEVAS                ;SANTA CRUZ                    ;0000000179;00004557210;00000000125;0003197750;0000000073;00001832270;00000000073;0001832270;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
761839098;SOCIEDAD COMERCIAL MKD CLOTHING LIMITADA          ;002;PATRICIO CUEVAS               ;SANTIAGO                      ;0000000394;00010268060;00000000349;0009101510;0000000289;00007670110;00000000235;0006223650;0000000126;00003246740;00000000068;0001727320;0000000000;00000000000;00000000000;0000000000
761952552;COMERCIAL NACE SPA                                ;002;PATRICIO CUEVAS               ;CASTRO                        ;0000000770;00019801300;00000000702;0018071980;0000000682;00017787180;00000000548;0014263520;0000000826;00021151740;00000000738;0018904620;0000000000;00000000000;00000000000;0000000000
761981951;COMERCIALIZADORA FACHAS Y CIA LTDA                ;012;CARLOS CUEVAS                 ;LA LIGUA                      ;0000000144;00003646560;00000000130;0003272700;0000000110;00002818900;00000000097;0002491030;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
762535491;MAGIC WORLD SPA                                   ;041;MAGIC KENNEDY                 ;SANTIAGO                      ;0000009155;00236778450;00000005365;0138886350;0000005696;00133725330;00000005079;0123977510;0000002322;00059466780;00000001845;0046881550;0000000000;00000000000;00000000000;0000000000
763395200;CONFECCIONES ARAUCO EIRL                          ;012;CARLOS CUEVAS                 ;ARAUCO                        ;0000000119;00002990810;00000000116;0002914840;0000000195;00005016050;00000000190;0004887100;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
763565270;ACAR BORDADOS  SPA                                ;002;PATRICIO CUEVAS               ;TALCA                         ;0000000046;00001149540;00000000035;0000874650;0000000074;00001849260;00000000054;0001349460;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
764058496;COMERCIAL LE PETIT BOUTIQUE                       ;002;PATRICIO CUEVAS               ;LA CALERA                     ;0000000127;00003291730;00000000127;0003291730;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
76415150K;COMERCIAL CHELECH S.A.                            ;003;SERGIO KRAMARENCO             ;PUERTO NATALES                ;0000000144;00003706560;00000000133;0003429670;0000000238;00006143620;00000000216;0005576840;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
76421739K;COMERCIAL DIWEB LTDA                              ;002;PATRICIO CUEVAS               ;PUERTO MONTT                  ;0000000324;00008204760;00000000287;0007280130;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
764509315;COMERCIAL ACTUAL SPA                              ;013;RICHARD CUEVAS                ;SANTA CRUZ                    ;0000000132;00003430680;00000000129;0003355710;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
764543548; GRANDES TIENDAS SPA                              ;002;PATRICIO CUEVAS               ;ANGOL                         ;0000000157;00004023430;00000000117;0002981830;0000000193;00005039070;00000000155;0004031450;0000000079;00002008210;00000000079;0002008210;0000000000;00000000000;00000000000;0000000000
765118298;GRANDES TIENDAS CASA BROWN SPA                    ;002;PATRICIO CUEVAS               ;CASTRO                        ;0000000195;00004999050;00000000166;0004271340;0000000254;00006564460;00000000169;0004363310;0000000111;00002903890;00000000083;0002166170;0000000000;00000000000;00000000000;0000000000
765183685;COMERCIALIZADORA HERNANDO GUZMAN ROJAS            ;006;HECTOR CAFFIERO VASQUEZ       ;COQUIMBO                      ;0000000035;00000896650;00000000033;0000846670;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
766400809;MULTITIENDAS DIAYSEN lIMITADA                     ;002;PATRICIO CUEVAS               ;PUERTO AYSEN                  ;0000000266;00006857340;00000000258;0006649420;0000000234;00005991660;00000000233;0005966670;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
766518486;FORCAEL INOSTROZA LTD                             ;002;PATRICIO CUEVAS               ;LOS ANGELES                   ;0000000926;00023546740;00000000704;0017953960;0000002509;00064511910;00000001565;0040442350;0000002519;00065021430;00000001834;0047372660;0000000000;00000000000;00000000000;0000000000
766589502;COOPELAN COMERCIAL S.A                            ;002;PATRICIO CUEVAS               ;LOS ANGELES                   ;0000000477;00012150230;00000000402;0010195980;0000000252;00006459480;00000000231;0005928690;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
766623522;SOCIEDAD COMERCIAL NATALIAS SAEZ SPA              ;002;PATRICIO CUEVAS               ;CHILLAN                       ;0000000658;00016993420;00000000488;0012597120;0000001224;00031747760;00000001006;0026073940;0000000780;00020304200;00000000415;0010821850;0000000000;00000000000;00000000000;0000000000
76679971K;PERFUMERIA Y ACCESORIOS KAREN TORRES              ;003;SERGIO KRAMARENCO             ;COYHAIQUE                     ;0000000000;00000000000;00000000000;0000000000;0000000215;00005594850;00000000010;0000271900;0000000020;00000499800;00000000019;0000474810;0000000000;00000000000;00000000000;0000000000
766871836;NOELIA BOUTIQUE                                   ;013;RICHARD CUEVAS                ;LINARES                       ;0000000540;00013782600;00000000444;0011290560;0000000540;00013794600;00000000504;0012877960;0000000296;00007849040;00000000295;0007822050;0000000000;00000000000;00000000000;0000000000
767469861;COMERCIAL E INMOBILIRIA RAPALLO S.P.A             ;006;HECTOR CAFFIERO VASQUEZ       ;IQUIQUE                       ;0000000040;00001016600;00000000040;0001016600;0000000045;00001169550;00000000031;0000809690;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
767756089;VTA. PRENDAS DE VESTIR SALLY LTDA                 ;006;HECTOR CAFFIERO VASQUEZ       ;LA SERENA                     ;0000000293;00007554070;00000000262;0006752380;0000000264;00006862360;00000000250;0006473500;0000000071;00001801290;00000000068;0001723320;0000000000;00000000000;00000000000;0000000000
768243794;BOUTIQUE LA HERRADURA LIMITADA                    ;002;PATRICIO CUEVAS               ;OSORNO                        ;0000000104;00002702960;00000000068;0001785320;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
768994374;COMERCIAL CALBUMAR LTDA                           ;002;PATRICIO CUEVAS               ;CALBUCO                       ;0000000182;00004660180;00000000178;0004556220;0000000180;00004588200;00000000179;0004563210;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
769654313;OPALO VESTUARIO SPA.                              ;002;PATRICIO CUEVAS               ;CONCEPCION                    ;0000000704;00018150960;00000000555;0014347450;0000001088;00028064120;00000001013;0026053870;0000000616;00016196840;00000000547;0014356530;0000000000;00000000000;00000000000;0000000000
769734309;MULTITIENDAS ROBINSON SPA                         ;002;PATRICIO CUEVAS               ;CABRERO                       ;0000000437;00011224630;00000000314;0008052860;0000000362;00009173380;00000000348;0008817520;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
770295106;SIEGMUND HNOS.LTDA.                               ;002;PATRICIO CUEVAS               ;VICTORIA                      ;0000000252;00006437480;00000000219;0005580810;0000000375;00009673250;00000000374;0009647260;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
770301300;DOLLY S.A.                                        ;002;PATRICIO CUEVAS               ;PUERTO MONTT                  ;0000000464;00011893360;00000000421;0010799790;0000000986;00025536140;00000000918;0023856820;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
770657679;CASA ARAUCO SPA                                   ;012;CARLOS CUEVAS                 ;ARAUCO                        ;0000000081;00002048190;00000000077;0001946230;0000000091;00002325090;00000000088;0002252120;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
770913578;EMILIA PALMA SPA                                  ;002;PATRICIO CUEVAS               ;SAN JAVIER                    ;0000000141;00003562590;00000000129;0003262710;0000000013;00000337870;00000000011;0000285890;0000000104;00002676960;00000000100;0002574000;0000000000;00000000000;00000000000;0000000000
770927439;GRANDES TIENDAS CASA GAZINO SPA                   ;002;PATRICIO CUEVAS               ;CURANILAHUE                   ;0000000072;00001859280;00000000071;0001834290;0000000000;00000000000;00000000000;0000000000;0000000084;00002111160;00000000077;0001936230;0000000000;00000000000;00000000000;0000000000
771000207;SOCIEDAD COMERCIAL CUMMING LTDA.                  ;002;PATRICIO CUEVAS               ;SANTIAGO                      ;0000000098;00002511020;00000000055;0001403450;0000000040;00001026600;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
771017215;COMERCIALIZADORA GRAN AVENTURA SPA                ;002;PATRICIO CUEVAS               ;TEMUCO                        ;0000000390;00010081100;00000000335;0008643650;0000000527;00013639730;00000000457;0011822430;0000000311;00008070890;00000000269;0006951310;0000000000;00000000000;00000000000;0000000000
771250688;BOUTIQUE DIVAZ LIMITADA                           ;012;CARLOS CUEVAS                 ;LA LIGUA                      ;0000000381;00009763190;00000000259;0006612410;0000000260;00006661400;00000000206;0005268940;0000000274;00007085260;00000000115;0002932850;0000000000;00000000000;00000000000;0000000000
771418651;COMERCIAL JOHANNA BOUTIQUE LIMITADA               ;002;PATRICIO CUEVAS               ;PARRAL                        ;0000000259;00006598410;00000000137;0003517630;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
771432808;SOC.COM.JORGE ANANIAS                             ;012;CARLOS CUEVAS                 ;MULCHEN                       ;0000000168;00004268320;00000000148;0003768520;0000000204;00005277960;00000000198;0005122020;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
